id,title,genres,keywords,cast,director,overview,popularity,vote_average,vote_count,release_date,budget,revenue,runtime,original_language,release_year,return_on_investment,runtime_category,weighted_score,metadata_soup,soup_length
9952,Rescue Dawn,"['adventure', 'drama', 'war']","['warcrimes', 'violence', 'laotiansoldier', 'pipesmoking', 'ricepaddy', 'letterfromhome', ""ant'snest"", 'netfishing', 'draggingsomeone']","['christianbale', 'stevezahn', 'marshallbell', 'tobyhuss', 'pathealy']",wernerherzog,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,17.078656,6.9,336,2006-09-09,10000000.0,7177143.0,126.0,en,2006,-0.2822857,Standard,6.217001561294243,warcrimes violence laotiansoldier pipesmoking ricepaddy letterfromhome ant'snest netfishing draggingsomeone christianbale stevezahn marshallbell tobyhuss pathealy wernerherzog adventure drama war,195
256924,Danny Collins,"['comedy', 'drama', 'music']","['rockstar', 'middleage']","['alpacino', 'annettebening', 'jennifergarner', 'bobbycannavale', 'christopherplummer']",danfogelman,An ageing rock star decides to change his life when he discovers a 40-year-old letter written to him by John Lennon.,16.318608,6.6,183,2015-03-19,10000000.0,10835752.0,107.0,en,2015,0.0835752,Standard,6.138145935924706,rockstar middleage alpacino annettebening jennifergarner bobbycannavale christopherplummer danfogelman comedy drama music,121
82532,"Jeff, Who Lives at Home","['drama', 'comedy']","['slacker', 'basement', 'destiny', 'glue', 'stoner', 'wrongnumber', 'mumblecore']","['jasonsegel', 'edhelms', 'susansarandon', 'judygreer', 'raedawnchong']",jayduplass,"Dispatched from his basement room on an errand for his mother, slacker Jeff might discover his destiny (finally) when he spends the day with his brother as he tracks his possibly adulterous wife.",10.409155,6.1,217,2011-09-13,10000000.0,4417580.0,83.0,en,2011,-0.558242,Standard,6.092998051414908,slacker basement destiny glue stoner wrongnumber mumblecore jasonsegel edhelms susansarandon judygreer raedawnchong jayduplass drama comedy,139
41110,I Am Love,"['drama', 'romance']","['adultery', 'restaurant', 'textileindustry', 'malefriendship', 'bourgeoisie', 'food', 'chef', 'highsociety']","['tildaswinton', 'flavioparenti', 'edoardogabbriellini', 'albarohrwacher', 'gabrieleferzetti']",lucaguadagnino,"Emma left Russia to live with her husband in Italy. Now a member of a powerful industrial family, she is the respected mother of three, but feels unfulfilled. One day, Antonio, a talented chef and her son's friend, makes her senses kindle.",5.355763,6.9,73,2009-09-05,,,120.0,it,2009,0.0,Standard,6.123024063449933,adultery restaurant textileindustry malefriendship bourgeoisie food chef highsociety tildaswinton flavioparenti edoardogabbriellini albarohrwacher gabrieleferzetti lucaguadagnino drama romance,192
134371,Atlas Shrugged Part II,"['drama', 'sciencefiction', 'mystery']",['aynrand'],"['samanthamathis', 'jasonbeghe', 'esaimorales', 'patrickfabian', 'kimrhodes']",johnputch,"The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon.  Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World.  But, the motor is dead... there is no one left to decipher its secret... and, someone is watching.  It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good.  A motor that would power the World. A World whose motor would be stopped.  Who is John Galt?",4.725357,5.4,41,2012-10-12,,,112.0,en,2012,0.0,Standard,6.077071509459509,aynrand samanthamathis jasonbeghe esaimorales patrickfabian kimrhodes johnputch drama sciencefiction mystery,108
2088,Romeo Is Bleeding,"['action', 'crime', 'drama', 'thriller']","['policeoperation', 'sexaddiction', 'police', 'mafiaboss', 'suspense', 'badcop', 'hitwoman']","['garyoldman', 'lenaolin', 'annabellasciorra', 'juliettelewis', 'royscheider']",petermedak,A corrupt cop gets in over his head when he tries to assassinate a beautiful Russian hit-woman.,4.850402,5.7,36,1993-09-13,11500000.0,3275585.0,100.0,en,1993,-0.7151665217391304,Standard,6.08463945522738,policeoperation sexaddiction police mafiaboss suspense badcop hitwoman garyoldman lenaolin annabellasciorra juliettelewis royscheider petermedak action crime drama thriller,172
10388,The Limey,"['action', 'crime', 'drama', 'mystery', 'thriller']","['prison', 'releasefromprison', 'suitcase', 'recordproducer', 'investigation', 'daughter', 'loss', 'revenge', 'stakeout', 'ex-con', 'warehouse', 'hiredkiller', 'narcotics', 'motelroom', 'neo-noir', '1960s']","['terencestamp', 'lesleyannwarren', 'luisguzmán', 'barrynewman', 'joedallesandro']",stevensoderbergh,"The Limey follows Wilson (Terence Stamp), a tough English ex-con who travels to Los Angeles to avenge his daughter's death. Upon arrival, Wilson goes to task battling Valentine (Peter Fonda) and an army of L.A.'s toughest criminals, hoping to find clues and piece together what happened. After surviving a near-death beating, getting thrown from a building and being chased down a dangerous mountain road, the Englishman decides to dole out some bodily harm of his own.",8.902102,6.6,105,1999-05-15,10000000.0,3193102.0,89.0,en,1999,-0.6806898,Standard,6.119609033075127,prison releasefromprison suitcase recordproducer investigation daughter loss revenge stakeout ex-con warehouse hiredkiller narcotics motelroom neo-noir 1960s terencestamp lesleyannwarren luisguzmán barrynewman joedallesandro stevensoderbergh action crime drama mystery thriller,277
1640,Crash,['drama'],"['racepolitics', 'daughter', 'installer', 'police', 'fall', 'carcrash', 'racism', 'losangeles', 'bigotry', 'socialservices', 'collision']","['sandrabullock', 'doncheadle', 'mattdillon', 'michaelpeña', 'jenniferesposito']",paulhaggis,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.",28.223163,7.2,1149,2004-01-13,6500000.0,98410061.0,112.0,en,2004,14.140009384615384,Standard,6.518259421195086,racepolitics daughter installer police fall carcrash racism losangeles bigotry socialservices collision sandrabullock doncheadle mattdillon michaelpeña jenniferesposito paulhaggis drama,185
25520,The House of Mirth,"['drama', 'romance']",[],"['gilliananderson', 'danaykroyd', 'eleanorbron', 'terrykinney', 'anthonylapaglia']",terencedavies,A woman risks losing her chance of happiness with the only man she has ever loved.,3.007816,6.4,25,2000-09-23,10000000.0,5164404.0,140.0,en,2000,-0.4835596,Standard,6.096301489147903, gilliananderson danaykroyd eleanorbron terrykinney anthonylapaglia terencedavies drama romance,95
27342,Malone,"['action', 'thriller']","['cia', 'assassin']","['burtreynolds', 'cliffrobertson', 'kennethmcmillan', 'cynthiagibb', 'scottwilson']",harleycokeliss,"Erstwhile C.I.A. assassin Richard Malone hopes for a tranquil retirement in the placid Pacific Northwest, but what he gets is a rumble with a right-wing extremist plotting a secret revolution. Adapted from the novel ""Shotgun,"" by William Wingate.",1.610132,6.8,15,1987-05-01,,,92.0,en,1987,0.0,Standard,6.097900180683179,cia assassin burtreynolds cliffrobertson kennethmcmillan cynthiagibb scottwilson harleycokeliss action thriller,111
13689,Peaceful Warrior,"['drama', 'romance']",[],"['scottmechlowicz', 'nicknolte', 'amysmart', 'timdekay', 'ashtonholmes']",victorsalva,A chance encounter with a stranger changes the life of a college gymnast.,8.326131,7.3,90,2006-03-30,,,120.0,en,2006,0.0,Standard,6.148541897364759, scottmechlowicz nicknolte amysmart timdekay ashtonholmes victorsalva drama romance,83
67911,Bucky Larson: Born to Be a Star,['comedy'],"['pornostar', 'hollywood']","['nickswardson', 'christinaricci', 'stephendorff', 'donjohnson', 'idomosseri']",tombrady,A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps -- and become a porn star.,3.919057,4.4,51,2011-09-09,10000000.0,,97.0,en,2011,-1.0,Standard,6.04649528679909,pornostar hollywood nickswardson christinaricci stephendorff donjohnson idomosseri tombrady comedy,98
24664,Bamboozled,"['comedy', 'drama']",[],"['damonwayans', 'savionglover', 'tommydavidson', 'jadapinkettsmith', 'michaelrapaport']",spikelee,"TV producer Pierre Delacroix (Damon Wayans) becomes frustrated when network brass reject his sitcom idea. Hoping to get fired, Delacroix pitches the worst idea he can think of: a minstrel show. The network not only airs it, but it incredibly becomes a smash hit. Michael Rapaport co-stars in this searing satire.",2.23411,6.3,24,2000-10-06,,,135.0,en,2000,0.0,Standard,6.094849760995599, damonwayans savionglover tommydavidson jadapinkettsmith michaelrapaport spikelee comedy drama,94
329440,The Forest,"['horror', 'thriller']","['japan', 'forest']","['nataliedormer', 'taylorkinney', 'yukiyoshiozawa', 'eoinmacken', 'rinatakasaki']",jasonzada,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared.",19.865989,4.8,448,2016-01-07,10000000.0,40055439.0,95.0,en,2016,3.0055439,Standard,5.838981890692006,japan forest nataliedormer taylorkinney yukiyoshiozawa eoinmacken rinatakasaki jasonzada horror thriller,104
47890,Sphinx,"['adventure', 'mystery', 'thriller']","['cairo', 'basedonnovel', 'egypt', 'pyramid', 'museum', 'mummy', 'murder', 'independentfilm', 'curse', 'egyptologist', 'archeologist']","['lesley-annedown', 'franklangella', 'mauriceronet', 'johngielgud', 'victablian']",franklinj.schaffner,"Egyptologist Erica Baron finds more than she bargained for during her long-planned trip to The Land of the Pharoahs - murder, theft, betrayal, love, and a mummy's curse!",0.310513,6.0,2,1981-02-11,14000000.0,439564.0,118.0,en,1981,-0.9686025714285714,Standard,6.092071394739297,cairo basedonnovel egypt pyramid museum mummy murder independentfilm curse egyptologist archeologist lesley-annedown franklangella mauriceronet johngielgud victablian franklinj.schaffner adventure mystery thriller,213
252512,While We're Young,"['comedy', 'drama', 'mystery']","['father-in-law', 'marriage', 'documentaryfilmmaking', 'hipster', 'middleage', 'documentaryfilmmaker', 'generation-x', 'generation-z', 'psychedelicdrug']","['benstiller', 'naomiwatts', 'adamdriver', 'amandaseyfried', 'charlesgrodin']",noahbaumbach,An uptight documentary filmmaker and his wife find their lives loosened up a bit after befriending a free-spirited younger couple.,19.263477,5.8,383,2015-04-03,10000000.0,7587485.0,97.0,en,2015,-0.2412515,Standard,6.041797152641668,father-in-law marriage documentaryfilmmaking hipster middleage documentaryfilmmaker generation-x generation-z psychedelicdrug benstiller naomiwatts adamdriver amandaseyfried charlesgrodin noahbaumbach comedy drama mystery,221
55720,A Better Life,['drama'],"['california', 'garden', 'immigrant', 'truck', 'illegalimmigrant', 'gardener', 'stolentruck']","['demiánbichir', 'joséjulián', 'chelsearendon', 'doloresheredia', 'joaquíncosio']",chrisweitz,A gardener in East L.A. struggles to keep his son away from gangs and immigration agents while traveling across town to perform landscaping work for the city's wealthy landowners.,4.123533,7.0,54,2011-06-24,10000000.0,1759252.0,98.0,en,2011,-0.8240748,Standard,6.118076619572078,california garden immigrant truck illegalimmigrant gardener stolentruck demiánbichir joséjulián chelsearendon doloresheredia joaquíncosio chrisweitz drama,154
9613,Spider,"['drama', 'mystery', 'thriller']","['secret', 'asylum', 'bedandbreakfastplace', 'past', 'psychopath']","['ralphfiennes', 'mirandarichardson', 'gabrielbyrne', 'lynnredgrave', 'johnneville']",davidcronenberg,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.",6.948401,6.4,168,2002-12-13,,,98.0,en,2002,0.0,Standard,6.117946668101177,secret asylum bedandbreakfastplace past psychopath ralphfiennes mirandarichardson gabrielbyrne lynnredgrave johnneville davidcronenberg drama mystery thriller,158
29076,Gun Shy,"['action', 'comedy', 'romance', 'thriller']","['femalenudity', 'drugcartel', 'nervousbreakdown']","['sandrabullock', 'liamneeson', 'oliverplatt', 'josézúñiga', 'michaeldelorenzo']",ericblakeney,"Legendary undercover DEA agent Charlie Mayough has suddenly lost his nerves of steel. On the verge of a career-induced mental breakdown, and in complete fear of trigger-happy Mafia leader Fulvio Nesstra, Charlie seeks psychiatric help and finds himself relying on the support of an unstable therapy group and nurse Judy just to get through his work.",3.988432,5.4,24,2000-02-04,10000000.0,1631839.0,101.0,en,2000,-0.8368161,Standard,6.083251822851269,femalenudity drugcartel nervousbreakdown sandrabullock liamneeson oliverplatt josézúñiga michaeldelorenzo ericblakeney action comedy romance thriller,149
29339,Nicholas Nickleby,"['adventure', 'drama', 'action', 'family']",[],"['charliehunnam', 'nathanlane', 'jimbroadbent', 'christopherplummer', 'jamiebell']",douglasmcgrath,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle.",5.099923,6.8,49,2002-12-27,,,132.0,en,2002,0.0,Standard,6.110547946846562, charliehunnam nathanlane jimbroadbent christopherplummer jamiebell douglasmcgrath adventure drama action family,112
68812,The Iceman,"['thriller', 'crime', 'drama']","['newjersey', 'restaurant', 'hitman', 'van', 'arrest', 'psychopath', 'basedontruestory', 'jail', 'serialmurder', 'stabbing', 'crimefamily', 'bombing', 'icecreamman\xa0', 'drugdeal', 'contractkiller', 'crimesyndicate', 'poisoning']","['michaelshannon', 'winonaryder', 'rayliotta', 'chrisevans', 'davidschwimmer']",arielvromen,"The true story of Richard Kuklinski, the notorious contract killer and family man.",19.494703,6.4,365,2012-09-01,20000000.0,1969193.0,105.0,en,2012,-0.90154035,Standard,6.143164289224925,newjersey restaurant hitman van arrest psychopath basedontruestory jail serialmurder stabbing crimefamily bombing icecreamman  drugdeal contractkiller crimesyndicate poisoning michaelshannon winonaryder rayliotta chrisevans davidschwimmer arielvromen thriller crime drama,271
